case,schedule,phase,branch,lane,row_k3,stage,len,policy,min_value,max_value,max_abs,ceil_abs_over_q,exceeds_centered_q,exceeds_int16,range_class,next_addsub_i16_safe,next_fqmul_montgomery_safe
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_stored,1,2,2,2,4,reduced,-1519,1573,1573,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_input,1,2,2,3,8,before_butterfly,-1519,1573,1573,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_fqmul,1,2,2,3,8,montgomery_output,-1519,1029,1519,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_raw,1,2,2,3,8,before_optional_reduce,-1805,2830,2830,1,1,0,lt_1q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_stored,1,2,2,3,8,reduced,-1633,1652,1652,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_input,1,2,2,4,16,before_butterfly,-1633,1652,1652,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_fqmul,1,2,2,4,16,montgomery_output,-1720,1727,1727,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_raw,1,2,2,4,16,before_optional_reduce,-2889,3255,3255,1,1,0,lt_1q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_stored,1,2,2,4,16,reduced,-1408,1665,1665,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_input,1,2,2,5,32,before_butterfly,-1408,1665,1665,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_fqmul,1,2,2,5,32,montgomery_output,-1711,1658,1711,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_raw,1,2,2,5,32,before_optional_reduce,-2195,2536,2536,1,1,0,lt_1q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_stored,1,2,2,5,32,reduced,-1643,1566,1643,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,after_twist,1,3,-1,-1,0,fqmul,-1679,1686,1686,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,gt_input_mat,1,3,-1,-1,0,after_twist_gather,-1679,1686,1686,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,dft3_d_raw,1,3,-1,-1,0,before_d_reduce,-2502,2597,2597,1,1,0,lt_1q,1,1
random_1,defer_dft_no_ntt_input_reduce,dft3_t,1,3,-1,-1,0,fqmul_omega3,-1395,1722,1722,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,dft3_y_raw,1,3,-1,-1,0,before_optional_reduce,-4102,3397,4102,2,1,0,lt_2q,1,1
random_1,defer_dft_no_ntt_input_reduce,dft3_y_stored,1,3,-1,-1,0,lazy,-4102,3397,4102,2,1,0,lt_2q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_bitreverse_input,1,3,0,0,1,lazy,-3862,3397,3862,2,1,0,lt_2q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_input,1,3,0,1,2,before_butterfly,-3862,3397,3862,2,1,0,lt_2q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_fqmul,1,3,0,1,2,montgomery_output,-1430,1495,1495,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_raw,1,3,0,1,2,before_optional_reduce,-4093,4372,4372,2,1,0,lt_2q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_stored,1,3,0,1,2,reduced,-1607,1546,1607,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_input,1,3,0,2,4,before_butterfly,-1607,1546,1607,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_fqmul,1,3,0,2,4,montgomery_output,-1607,1593,1607,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_raw,1,3,0,2,4,before_optional_reduce,-2903,2981,2981,1,1,0,lt_1q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_stored,1,3,0,2,4,reduced,-1685,1538,1685,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_input,1,3,0,3,8,before_butterfly,-1685,1538,1685,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_fqmul,1,3,0,3,8,montgomery_output,-804,1724,1724,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_raw,1,3,0,3,8,before_optional_reduce,-3304,2943,3304,1,1,0,lt_1q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_stored,1,3,0,3,8,reduced,-1631,1607,1631,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_input,1,3,0,4,16,before_butterfly,-1631,1607,1631,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_fqmul,1,3,0,4,16,montgomery_output,-1568,1726,1726,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_raw,1,3,0,4,16,before_optional_reduce,-3203,2501,3203,1,1,0,lt_1q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_stored,1,3,0,4,16,reduced,-1625,1661,1661,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_input,1,3,0,5,32,before_butterfly,-1625,1661,1661,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_fqmul,1,3,0,5,32,montgomery_output,-1625,1671,1671,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_raw,1,3,0,5,32,before_optional_reduce,-1367,2725,2725,1,1,0,lt_1q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_stored,1,3,0,5,32,reduced,-1668,1700,1700,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_bitreverse_input,1,3,1,0,1,lazy,-3556,3256,3556,2,1,0,lt_2q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_input,1,3,1,1,2,before_butterfly,-3556,3256,3556,2,1,0,lt_2q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_fqmul,1,3,1,1,2,montgomery_output,-1480,1547,1547,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_raw,1,3,1,1,2,before_optional_reduce,-4958,4067,4958,2,1,0,lt_2q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_stored,1,3,1,1,2,reduced,-1528,1393,1528,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_input,1,3,1,2,4,before_butterfly,-1528,1393,1528,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_fqmul,1,3,1,2,4,montgomery_output,-1719,1409,1719,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_raw,1,3,1,2,4,before_optional_reduce,-2912,2558,2912,1,1,0,lt_1q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_stored,1,3,1,2,4,reduced,-1393,1674,1674,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_input,1,3,1,3,8,before_butterfly,-1393,1674,1674,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_fqmul,1,3,1,3,8,montgomery_output,-1084,1549,1549,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_raw,1,3,1,3,8,before_optional_reduce,-2942,2463,2942,1,1,0,lt_1q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_stored,1,3,1,3,8,reduced,-1723,1610,1723,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_input,1,3,1,4,16,before_butterfly,-1723,1610,1723,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_fqmul,1,3,1,4,16,montgomery_output,-1452,1255,1452,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_raw,1,3,1,4,16,before_optional_reduce,-3090,2722,3090,1,1,0,lt_1q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_stored,1,3,1,4,16,reduced,-1424,1460,1460,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_input,1,3,1,5,32,before_butterfly,-1424,1460,1460,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_fqmul,1,3,1,5,32,montgomery_output,-1506,1657,1657,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_raw,1,3,1,5,32,before_optional_reduce,-2930,2631,2930,1,1,0,lt_1q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_stored,1,3,1,5,32,reduced,-1473,1630,1630,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_bitreverse_input,1,3,2,0,1,lazy,-4102,2911,4102,2,1,0,lt_2q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_input,1,3,2,1,2,before_butterfly,-4102,2911,4102,2,1,0,lt_2q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_fqmul,1,3,2,1,2,montgomery_output,-1500,1637,1637,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_raw,1,3,2,1,2,before_optional_reduce,-5462,3180,5462,2,1,0,lt_2q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_stored,1,3,2,1,2,reduced,-1632,1710,1710,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_input,1,3,2,2,4,before_butterfly,-1632,1710,1710,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_fqmul,1,3,2,2,4,montgomery_output,-1632,1704,1704,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_raw,1,3,2,2,4,before_optional_reduce,-2896,2425,2896,1,1,0,lt_1q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_stored,1,3,2,2,4,reduced,-1677,1689,1689,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_input,1,3,2,3,8,before_butterfly,-1677,1689,1689,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_fqmul,1,3,2,3,8,montgomery_output,-1449,1583,1583,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_raw,1,3,2,3,8,before_optional_reduce,-3260,2582,3260,1,1,0,lt_1q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_stored,1,3,2,3,8,reduced,-1544,1554,1554,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_input,1,3,2,4,16,before_butterfly,-1544,1554,1554,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_fqmul,1,3,2,4,16,montgomery_output,-1567,1468,1567,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_raw,1,3,2,4,16,before_optional_reduce,-3014,2790,3014,1,1,0,lt_1q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_stored,1,3,2,4,16,reduced,-1693,1580,1693,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_input,1,3,2,5,32,before_butterfly,-1693,1580,1693,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_fqmul,1,3,2,5,32,montgomery_output,-1452,1464,1464,1,0,0,centered,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_raw,1,3,2,5,32,before_optional_reduce,-2386,2749,2749,1,1,0,lt_1q,1,1
random_1,defer_dft_no_ntt_input_reduce,ntt32_stage_stored,1,3,2,5,32,reduced,-1632,1701,1701,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,top_split_raw,0,-1,-1,-1,0,no_reduce,-3238,3274,3274,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,after_twist,0,0,-1,-1,0,fqmul,-1695,1720,1720,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,gt_input_mat,0,0,-1,-1,0,after_twist_gather,-1695,1720,1720,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,dft3_d_raw,0,0,-1,-1,0,before_d_reduce,-2913,3146,3146,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,dft3_t,0,0,-1,-1,0,fqmul_omega3,-1703,1719,1719,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,dft3_y_raw,0,0,-1,-1,0,before_optional_reduce,-4591,4202,4591,2,1,0,lt_2q,1,1
random_1,ntt_reduce_every_2_stages,dft3_y_stored,0,0,-1,-1,0,reduced,-1666,1710,1710,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_bitreverse_input,0,0,0,0,1,reduced,-1660,1710,1710,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_input,0,0,0,1,2,before_butterfly,-1660,1710,1710,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_fqmul,0,0,0,1,2,montgomery_output,-1660,1704,1704,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_raw,0,0,0,1,2,before_optional_reduce,-2844,3226,3226,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_stored,0,0,0,1,2,lazy,-2844,3226,3226,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_input,0,0,0,2,4,before_butterfly,-2844,3226,3226,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_fqmul,0,0,0,2,4,montgomery_output,-1728,1724,1728,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_raw,0,0,0,2,4,before_optional_reduce,-4572,2505,4572,2,1,0,lt_2q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_stored,0,0,0,2,4,reduced,-1683,1584,1683,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_input,0,0,0,3,8,before_butterfly,-1683,1584,1683,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_fqmul,0,0,0,3,8,montgomery_output,-1683,1529,1683,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_raw,0,0,0,3,8,before_optional_reduce,-2798,2322,2798,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_stored,0,0,0,3,8,lazy,-2798,2322,2798,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_input,0,0,0,4,16,before_butterfly,-2798,2322,2798,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_fqmul,0,0,0,4,16,montgomery_output,-1600,1621,1621,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_raw,0,0,0,4,16,before_optional_reduce,-3489,3733,3733,2,1,0,lt_2q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_stored,0,0,0,4,16,reduced,-1670,1602,1670,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_input,0,0,0,5,32,before_butterfly,-1670,1602,1670,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_fqmul,0,0,0,5,32,montgomery_output,-1651,1530,1651,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_raw,0,0,0,5,32,before_optional_reduce,-2098,3067,3067,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_stored,0,0,0,5,32,reduced,-1562,1723,1723,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_bitreverse_input,0,0,1,0,1,reduced,-1499,1637,1637,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_input,0,0,1,1,2,before_butterfly,-1499,1637,1637,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_fqmul,0,0,1,1,2,montgomery_output,-1499,1637,1637,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_raw,0,0,1,1,2,before_optional_reduce,-3122,3135,3135,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_stored,0,0,1,1,2,lazy,-3122,3135,3135,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_input,0,0,1,2,4,before_butterfly,-3122,3135,3135,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_fqmul,0,0,1,2,4,montgomery_output,-1561,1708,1708,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_raw,0,0,1,2,4,before_optional_reduce,-3698,3379,3698,2,1,0,lt_2q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_stored,0,0,1,2,4,reduced,-1559,1637,1637,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_input,0,0,1,3,8,before_butterfly,-1559,1637,1637,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_fqmul,0,0,1,3,8,montgomery_output,-1513,1268,1513,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_raw,0,0,1,3,8,before_optional_reduce,-1457,3150,3150,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_stored,0,0,1,3,8,lazy,-1457,3150,3150,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_input,0,0,1,4,16,before_butterfly,-1457,3150,3150,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_fqmul,0,0,1,4,16,montgomery_output,-1602,1488,1602,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_raw,0,0,1,4,16,before_optional_reduce,-2945,2909,2945,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_stored,0,0,1,4,16,reduced,-1685,1710,1710,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_input,0,0,1,5,32,before_butterfly,-1685,1710,1710,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_fqmul,0,0,1,5,32,montgomery_output,-1661,1647,1661,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_raw,0,0,1,5,32,before_optional_reduce,-2347,2862,2862,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_stored,0,0,1,5,32,reduced,-1420,1706,1706,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_bitreverse_input,0,0,2,0,1,reduced,-1666,1694,1694,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_input,0,0,2,1,2,before_butterfly,-1666,1694,1694,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_fqmul,0,0,2,1,2,montgomery_output,-1252,1694,1694,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_raw,0,0,2,1,2,before_optional_reduce,-2354,3287,3287,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_stored,0,0,2,1,2,lazy,-2354,3287,3287,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_input,0,0,2,2,4,before_butterfly,-2354,3287,3287,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_fqmul,0,0,2,2,4,montgomery_output,-1680,1700,1700,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_raw,0,0,2,2,4,before_optional_reduce,-3213,4708,4708,2,1,0,lt_2q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_stored,0,0,2,2,4,reduced,-1591,1535,1591,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_input,0,0,2,3,8,before_butterfly,-1591,1535,1591,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_fqmul,0,0,2,3,8,montgomery_output,-1469,1675,1675,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_raw,0,0,2,3,8,before_optional_reduce,-2476,2640,2640,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_stored,0,0,2,3,8,lazy,-2476,2640,2640,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_input,0,0,2,4,16,before_butterfly,-2476,2640,2640,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_fqmul,0,0,2,4,16,montgomery_output,-1642,1369,1642,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_raw,0,0,2,4,16,before_optional_reduce,-2495,3818,3818,2,1,0,lt_2q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_stored,0,0,2,4,16,reduced,-1654,1659,1659,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_input,0,0,2,5,32,before_butterfly,-1654,1659,1659,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_fqmul,0,0,2,5,32,montgomery_output,-1353,1734,1734,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_raw,0,0,2,5,32,before_optional_reduce,-2862,3318,3318,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_stored,0,0,2,5,32,reduced,-1385,1714,1714,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,after_twist,0,1,-1,-1,0,fqmul,-1625,1605,1625,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,gt_input_mat,0,1,-1,-1,0,after_twist_gather,-1625,1605,1625,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,dft3_d_raw,0,1,-1,-1,0,before_d_reduce,-2772,2136,2772,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,dft3_t,0,1,-1,-1,0,fqmul_omega3,-1723,1641,1723,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,dft3_y_raw,0,1,-1,-1,0,before_optional_reduce,-3908,4268,4268,2,1,0,lt_2q,1,1
random_1,ntt_reduce_every_2_stages,dft3_y_stored,0,1,-1,-1,0,reduced,-1726,1679,1726,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_bitreverse_input,0,1,0,0,1,reduced,-1726,1562,1726,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_input,0,1,0,1,2,before_butterfly,-1726,1562,1726,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_fqmul,0,1,0,1,2,montgomery_output,-1491,611,1491,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_raw,0,1,0,1,2,before_optional_reduce,-2717,2555,2717,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_stored,0,1,0,1,2,lazy,-2717,2555,2717,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_input,0,1,0,2,4,before_butterfly,-2717,2555,2717,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_fqmul,0,1,0,2,4,montgomery_output,-1609,1716,1716,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_raw,0,1,0,2,4,before_optional_reduce,-2874,3068,3068,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_stored,0,1,0,2,4,reduced,-1415,1711,1711,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_input,0,1,0,3,8,before_butterfly,-1415,1711,1711,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_fqmul,0,1,0,3,8,montgomery_output,-1614,1669,1669,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_raw,0,1,0,3,8,before_optional_reduce,-2706,2650,2706,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_stored,0,1,0,3,8,lazy,-2706,2650,2706,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_input,0,1,0,4,16,before_butterfly,-2706,2650,2706,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_fqmul,0,1,0,4,16,montgomery_output,-1719,1179,1719,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_raw,0,1,0,4,16,before_optional_reduce,-3044,3152,3152,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_stored,0,1,0,4,16,reduced,-1668,1572,1668,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_input,0,1,0,5,32,before_butterfly,-1668,1572,1668,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_fqmul,0,1,0,5,32,montgomery_output,-1373,1708,1708,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_raw,0,1,0,5,32,before_optional_reduce,-2798,2577,2798,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_stored,0,1,0,5,32,reduced,-1721,1588,1721,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_bitreverse_input,0,1,1,0,1,reduced,-1642,1628,1642,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_input,0,1,1,1,2,before_butterfly,-1642,1628,1642,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_fqmul,0,1,1,1,2,montgomery_output,-1150,1537,1537,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_raw,0,1,1,1,2,before_optional_reduce,-2714,2139,2714,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_stored,0,1,1,1,2,lazy,-2714,2139,2714,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_input,0,1,1,2,4,before_butterfly,-2714,2139,2714,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_fqmul,0,1,1,2,4,montgomery_output,-1713,1174,1713,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_raw,0,1,1,2,4,before_optional_reduce,-4294,2490,4294,2,1,0,lt_2q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_stored,0,1,1,2,4,reduced,-1690,1696,1696,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_input,0,1,1,3,8,before_butterfly,-1690,1696,1696,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_fqmul,0,1,1,3,8,montgomery_output,-1673,1605,1673,1,0,0,centered,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_raw,0,1,1,3,8,before_optional_reduce,-3030,3273,3273,1,1,0,lt_1q,1,1
random_1,ntt_reduce_every_2_stages,ntt32_stage_stored,0,1,1,3,8,lazy,-3030,3273,3273,1,1,0,lt_1q,1,1
